"protocol_type","opcod","date","station","protocol","surface","nb_sp","nb_ind","year","length_sourced"
"complete",26133,2002-07-04,18054,"complete",1191.4,3,482,2002,74
"complete",26131,2004-07-06,18054,"complete",1131.2,5,209,2004,70
"complete",26130,2005-06-29,18054,"complete",1141,4,347,2005,70
"complete",26129,2006-06-13,18054,"complete",1221,5,553,2006,74
"complete",25857,1995-06-12,18074,"complete",640.5,1,119,1995,105
"complete",25856,1996-06-11,18074,"complete",556.5,1,188,1996,105
"complete",25855,1997-06-10,18074,"complete",511.35,1,175,1997,105
"complete",25854,1998-06-17,18074,"complete",598.5,1,105,1998,105
"complete",25853,1999-06-01,18074,"complete",609,1,97,1999,105
"complete",25852,2000-06-29,18074,"complete",630,1,112,2000,105
"complete",25851,2001-07-25,18074,"complete",572.25,1,130,2001,105
"complete",25850,2002-10-01,18074,"complete",535.5,1,216,2002,105
"complete",25849,2003-07-08,18074,"complete",532.35,1,126,2003,105
"complete",25847,2004-07-13,18074,"complete",551.25,1,68,2004,105
"complete",25846,2005-06-03,18074,"complete",588,1,88,2005,105
"complete",25845,2006-06-08,18074,"complete",551.25,1,236,2006,105
"complete",24428,2007-06-14,18074,"complete",638.82,1,155,2007,117
"complete",24427,2008-06-17,18074,"complete",725.9,1,97,2008,119
"complete",24426,2009-06-18,18074,"complete",639.6,1,112,2009,123
"complete",24425,2010-06-25,18074,"complete",758.88,1,75,2010,124
"complete",24424,2011-07-04,18074,"complete",657.5,1,188,2011,125
"complete",24423,2012-06-13,18074,"complete",731.25,1,102,2012,125
"complete",24422,2013-06-24,18074,"complete",864,1,84,2013,128
"complete",24421,2014-06-10,18074,"complete",709.12,1,54,2014,128
"complete",24420,2015-06-22,18074,"complete",750.2,1,76,2015,121
"complete",24419,2016-06-06,18074,"complete",844.8,1,91,2016,128
"complete",24418,2017-05-29,18074,"complete",698.4,1,155,2017,120
"complete",39228,2018-05-28,18074,"complete",819.2,1,141,2018,128
"partial",25844,1995-08-07,18076,"partial_over_bank",2045.8,5,274,1995,106
"partial",25843,1996-09-03,18076,"partial_over_bank",NA,5,644,1996,106
"partial",25842,1997-09-02,18076,"partial_over_bank",NA,4,385,1997,106
"partial",25841,1998-08-06,18076,"partial_over_bank",NA,5,548,1998,106
"partial",25840,1999-08-10,18076,"partial_over_bank",NA,6,514,1999,106
"partial",25839,2000-08-08,18076,"partial_over_bank",NA,4,378,2000,106
"partial",25838,2001-07-25,18076,"partial_over_bank",NA,7,560,2001,106
"partial",24379,2003-07-09,18076,"partial_over_bank",1823.2,5,705,2003,106
"partial",25837,2004-08-17,18076,"partial_over_bank",NA,4,513,2004,106
"partial",25836,2005-07-27,18076,"partial_over_bank",NA,6,1625,2005,106
"partial",25835,2006-06-09,18076,"partial_over_bank",NA,6,839,2006,106
"complete",25872,1995-06-12,18104,"complete",1149.5,2,149,1995,121
"complete",25870,1996-06-11,18104,"complete",1197.9,2,222,1996,121
"complete",25869,1997-06-10,18104,"complete",1101.1,2,354,1997,121
"complete",25868,1998-06-17,18104,"complete",1197.9,2,224,1998,121
"complete",25867,1999-06-22,18104,"complete",1246.3,2,432,1999,121
"complete",25866,2000-06-29,18104,"complete",1101.1,2,488,2000,121
"complete",25865,2002-10-01,18104,"complete",1137.4,2,273,2002,121
"complete",24461,2003-07-08,18104,"complete",1176.12,2,161,2003,121
"complete",25863,2004-07-13,18104,"complete",1199.11,2,86,2004,121
"complete",25862,2005-06-02,18104,"complete",1280.44,2,68,2005,119
"complete",25861,2006-06-09,18104,"complete",1174.53,3,485,2006,119
"partial",27710,1995-06-26,18133,"partial_over_bank",1548,7,219,1995,260
"partial",27529,1996-06-25,18133,"partial_over_bank",1500,9,285,1996,260
"partial",27535,1997-06-16,18133,"partial_over_bank",2000,10,344,1997,260
"partial",27541,1998-06-15,18133,"partial_over_bank",2000,6,834,1998,260
"partial",27915,1999-06-14,18133,"partial_over_bank",1500,3,358,1999,260
"partial",27921,2000-06-19,18133,"partial_over_bank",1500,1,301,2000,260
"partial",27931,2001-06-11,18133,"partial_over_bank",1440,5,645,2001,260
"partial",27937,2002-06-17,18133,"partial_over_bank",1440,3,292,2002,260
"partial",27943,2003-06-19,18133,"partial_over_bank",1440,5,585,2003,260
"partial",30284,2004-06-17,18133,"partial_over_bank",1440,9,571,2004,260
"partial",30330,2005-06-16,18133,"partial_over_bank",1460,9,293,2005,292
"partial",30499,2006-06-15,18133,"partial_over_bank",876,10,459,2006,292
"complete",28134,1995-10-25,18157,"complete",611,1,141,1995,94
"complete",28142,1996-10-25,18157,"complete",582.8,1,209,1996,94
"complete",28150,1997-10-22,18157,"complete",592.2,2,244,1997,94
"complete",28273,1998-11-03,18157,"complete",611,1,118,1998,94
"complete",28284,1999-10-26,18157,"complete",554.6,1,225,1999,94
"complete",28292,2000-10-18,18157,"complete",526.4,1,489,2000,94
"complete",28228,2001-10-17,18157,"complete",526.4,1,172,2001,94
"complete",28251,2002-10-16,18157,"complete",526.4,1,287,2002,94
"complete",28304,2003-10-16,18157,"complete",382.5,1,428,2003,75
"complete",30275,2004-10-22,18157,"complete",476.58,6,97,2004,78
"complete",30316,2005-10-14,18157,"complete",570.4,5,243,2005,92
"complete",30481,2006-10-13,18157,"complete",496.8,4,269,2006,92
"complete",30596,2007-10-11,18157,"complete",509.6,5,144,2007,98
"complete",24372,2008-10-07,18157,"complete",599.4,4,312,2008,111
"complete",30785,2009-09-29,18157,"complete",632.7,4,117,2009,111
"complete",30802,2010-10-11,18157,"complete",649,6,424,2010,118
"complete",30876,2011-10-06,18157,"complete",684.4,5,483,2011,118
"complete",30948,2012-10-08,18157,"complete",649,4,391,2012,118
"complete",30997,2013-10-04,18157,"complete",660.8,4,377,2013,118
"complete",31045,2014-10-10,18157,"complete",649,6,56,2014,118
"complete",31099,2015-10-09,18157,"complete",684.4,5,258,2015,118
"complete",31123,2016-10-07,18157,"complete",660.8,4,213,2016,118
"complete",31182,2017-09-13,18157,"complete",630.12,5,796,2017,118
"complete",38948,2018-09-15,18157,"complete",650.18,4,692,2018,118
"partial",29098,1995-09-06,18194,"partial_over_bank",1509.6,2,42,1995,101
"partial",29106,1996-09-06,18194,"partial_over_bank",1176,3,110,1996,98
"partial",29114,1997-09-04,18194,"partial_over_bank",1176,2,28,1997,98
"partial",29122,1998-09-02,18194,"partial_over_bank",1176,3,100,1998,98
"partial",29820,1999-09-02,18194,"partial_over_bank",980,1,16,1999,98
"partial",29829,2000-09-06,18194,"partial_over_bank",980,3,33,2000,98
"partial",29583,2001-09-07,18194,"partial_over_bank",980,4,99,2001,98
"partial",29857,2002-09-04,18194,"partial_over_bank",1176,6,237,2002,98
"partial",29848,2003-09-03,18194,"partial_over_bank",980,5,808,2003,98
"partial",30255,2004-09-01,18194,"partial_over_bank",NA,6,112,2004,115
"partial",30356,2005-06-30,18194,"partial_over_bank",NA,7,181,2005,115
"partial",30483,2006-06-29,18194,"partial_over_bank",945,7,132,2006,105
"complete",29099,1995-09-07,18203,"complete",889.2,3,242,1995,156
"complete",29107,1996-09-05,18203,"complete",1474.2,3,455,1996,156
"complete",29115,1997-09-03,18203,"complete",1560,4,242,1997,156
"complete",29123,1998-09-01,18203,"complete",1293.6,4,120,1998,154
"complete",29821,1999-09-01,18203,"complete",1309,3,174,1999,154
"complete",29830,2000-09-07,18203,"complete",1078,3,127,2000,154
"complete",29599,2001-09-06,18203,"complete",1078,2,18,2001,154
"complete",29856,2002-09-03,18203,"complete",1632.4,2,255,2002,154
"complete",29849,2003-09-02,18203,"complete",1326,4,383,2003,156
"complete",30288,2004-08-31,18203,"complete",1388.4,7,437,2004,156
"complete",30629,2007-09-18,18203,"complete",2369,6,427,2007,230
"complete",24845,2009-09-15,18203,"complete",1983.8,8,631,2009,218
"complete",24844,2010-09-09,18203,"complete",2155.1,9,1116,2010,230
"complete",24843,2011-09-13,18203,"complete",2164.5,7,948,2011,234
"complete",24842,2012-09-05,18203,"complete",2003.8,7,833,2012,215
"complete",24841,2013-09-04,18203,"complete",2294.6,6,339,2013,220
"complete",24840,2014-09-02,18203,"complete",2364.4,8,591,2014,230
"complete",24838,2016-09-07,18203,"complete",1836.09,6,1617,2016,207
"complete",31193,2017-09-06,18203,"complete",1683.3,6,930,2017,181
"complete",38626,2018-09-05,18203,"complete",1719.5,6,556,2018,181
"partial",29102,1995-09-12,18244,"partial_over_bank",885.8,4,342,1995,103
"partial",29110,1996-09-10,18244,"partial_over_bank",882,3,60,1996,98
"partial",29118,1997-09-10,18244,"partial_over_bank",980,4,137,1997,98
"partial",29125,1998-09-08,18244,"partial_over_bank",1272,5,361,1998,106
"partial",29824,1999-09-07,18244,"partial_over_bank",920,4,243,1999,92
"partial",29600,2001-09-11,18244,"partial_over_bank",980,4,355,2001,98
"partial",29858,2002-09-10,18244,"partial_over_bank",784,3,542,2002,98
"partial",29852,2003-09-30,18244,"partial_over_bank",950,2,79,2003,95
"partial",30280,2004-09-28,18244,"partial_over_bank",NA,5,368,2004,104
"partial",30372,2005-09-20,18244,"partial_over_bank",NA,5,211,2005,104
"partial",30495,2006-11-14,18244,"partial_over_bank",NA,3,68,2006,106
"partial",24456,2008-10-10,18263,"partial_by_point",1250,16,618,2008,844
"partial",30788,2009-09-28,18263,"partial_by_point",1250,10,325,2009,821
"partial",30810,2010-10-05,18263,"partial_by_point",1250,12,348,2010,770
"partial",30904,2011-10-10,18263,"partial_by_point",1250,10,262,2011,700
"partial",30979,2012-10-02,18263,"partial_by_point",1250,11,251,2012,700
"partial",31000,2013-10-01,18263,"partial_by_point",1250,11,191,2013,700
"partial",31054,2014-10-16,18263,"partial_by_point",1250,8,209,2014,700
"partial",31113,2015-10-14,18263,"partial_by_point",1250,10,436,2015,700
"partial",31145,2016-10-13,18263,"partial_by_point",1250,11,444,2016,700
"partial",31178,2017-09-28,18263,"partial_by_point",1250,11,258,2017,700
"partial",38873,2018-09-27,18263,"partial_by_point",1250,10,214,2018,700
"complete",28141,1995-10-26,18412,"complete",946.4,4,104,1995,91
"complete",28149,1996-10-24,18412,"complete",806.85,2,98,1996,81
"complete",28156,1997-10-23,18412,"complete",979,3,294,1997,89
"complete",28280,1998-10-15,18412,"complete",864,3,96,1998,80
"complete",28291,1999-10-27,18412,"complete",880,4,475,1999,80
"complete",28299,2000-10-19,18412,"complete",880,3,153,2000,80
"complete",28226,2001-10-18,18412,"complete",880,4,148,2001,80
"complete",28253,2002-10-17,18412,"complete",880,4,463,2002,80
"complete",28311,2003-10-17,18412,"complete",758.88,5,538,2003,72
"complete",30274,2004-10-21,18412,"complete",806.4,6,1056,2004,72
"complete",27052,1995-05-23,18443,"complete",490.5,11,178,1995,109
"complete",27367,1996-05-23,18443,"complete",468.7,2,85,1996,109
"complete",27375,1997-05-22,18443,"complete",479.6,4,80,1997,109
"complete",27391,1998-05-18,18443,"complete",490.5,NA,NA,1998,109
"complete",27449,1999-04-29,18443,"complete",490.5,3,79,1999,109
"complete",27462,2000-09-29,18443,"complete",468.7,4,119,2000,109
"complete",27472,2002-06-13,18443,"complete",468.7,1,6,2002,109
"complete",24391,2003-06-12,18443,"complete",475.2,7,107,2003,108
"complete",30294,2004-06-22,18443,"complete",512.3,11,43,2004,109
"complete",30344,2005-06-22,18443,"complete",586.3,9,427,2005,110
"complete",30496,2006-07-20,18443,"complete",580.97,11,223,2006,109
"complete",30600,2007-07-05,18443,"complete",462,9,172,2007,110
"complete",30712,2008-09-26,18443,"complete",456.3,13,503,2008,117
"complete",30755,2009-06-25,18443,"complete",430,13,218,2009,100
"complete",30844,2010-06-01,18443,"complete",450,13,189,2010,100
"complete",30890,2011-05-30,18443,"complete",380,15,418,2011,100
"complete",30942,2012-05-15,18443,"complete",459,10,97,2012,102
"complete",31038,2013-07-23,18443,"complete",459,15,203,2013,102
"complete",31082,2014-05-22,18443,"complete",459,11,242,2014,102
"complete",31119,2015-05-26,18443,"complete",486,12,196,2015,108
"complete",28137,1995-10-26,18460,"complete",391.5,4,1280,1995,87
"complete",28145,1996-10-24,18460,"complete",503.5,4,707,1996,95
"complete",28153,1997-10-23,18460,"complete",459,7,738,1997,85
"complete",28276,1998-10-15,18460,"complete",339.3,6,716,1998,87
"complete",28287,1999-10-27,18460,"complete",356.7,6,487,1999,87
"complete",28295,2000-10-19,18460,"complete",365.4,4,167,2000,87
"complete",28230,2001-10-18,18460,"complete",365.4,6,1176,2001,87
"complete",28254,2002-10-17,18460,"complete",348,6,927,2002,87
"complete",28307,2003-10-17,18460,"complete",403.2,8,1409,2003,120
"complete",30289,2004-10-20,18460,"complete",616.8,10,973,2004,120
"complete",30317,2005-10-13,18460,"complete",575,7,868,2005,125
"complete",30482,2006-10-17,18460,"complete",725,10,1005,2006,125
"complete",30639,2007-10-17,18460,"complete",485.9,10,649,2007,113
"complete",24809,2008-10-08,18460,"complete",554.6,7,664,2008,118
"complete",30781,2009-10-05,18460,"complete",395.5,9,1410,2009,113
"complete",30811,2010-10-08,18460,"complete",471.5,9,1243,2010,115
"complete",30893,2011-10-18,18460,"complete",520.2,10,571,2011,102
"complete",30962,2012-10-09,18460,"complete",448.8,10,1327,2012,102
"complete",31025,2013-10-07,18460,"complete",520.2,12,1280,2013,102
"complete",31076,2014-10-07,18460,"complete",400,12,986,2014,100
"complete",31100,2015-10-06,18460,"complete",412.8,10,795,2015,96
"complete",31138,2016-10-04,18460,"complete",441.6,11,817,2016,96
"complete",31177,2017-09-27,18460,"complete",488.25,8,718,2017,105
"complete",39207,2018-10-01,18460,"complete",47.25,8,1100,2018,105
"partial",30631,2007-10-10,18465,"partial_by_point",1250,14,640,2007,592
"partial",24590,2008-10-17,18465,"partial_by_point",1250,12,908,2008,653
"partial",30782,2009-10-05,18465,"partial_by_point",1250,16,423,2009,600
"partial",30846,2010-10-04,18465,"partial_by_point",1250,17,658,2010,600
"partial",30885,2011-10-11,18465,"partial_by_point",1250,16,608,2011,600
"partial",30961,2012-10-01,18465,"partial_by_point",1250,17,382,2012,600
"partial",31031,2013-10-02,18465,"partial_by_point",1250,15,468,2013,600
"partial",31058,2014-10-17,18465,"partial_by_point",1250,14,558,2014,600
"partial",31114,2015-10-15,18465,"partial_by_point",1250,18,441,2015,600
"partial",31152,2016-10-12,18465,"partial_by_point",1250,15,769,2016,600
"partial",31176,2017-09-26,18465,"partial_by_point",1250,15,354,2017,700
"partial",38892,2018-09-26,18465,"partial_by_point",1250,12,245,2018,700
"partial",27051,1995-06-20,18495,"partial_over_bank",1584,16,1180,1995,89
"partial",27366,1996-06-19,18495,"partial_over_bank",1056,12,563,1996,89
"partial",27374,1997-06-17,18495,"partial_over_bank",1056,7,952,1997,89
"partial",27390,1998-06-23,18495,"partial_over_bank",1144,4,990,1998,89
"partial",27448,1999-06-17,18495,"partial_over_bank",1144,4,948,1999,89
"partial",27461,2000-10-06,18495,"partial_over_bank",1068,7,1721,2000,89
"partial",27431,2002-06-25,18495,"partial_over_bank",880,5,989,2002,89
"partial",24994,2003-06-11,18495,"partial_over_bank",1612.8,9,413,2003,84
"partial",30254,2004-06-24,18495,"partial_over_bank",NA,15,1360,2004,84
"partial",30357,2005-06-21,18495,"partial_over_bank",NA,13,1239,2005,89
"partial",30498,2006-07-18,18495,"partial_over_bank",NA,11,758,2006,84
"complete",27057,1995-06-01,18510,"complete",1661,6,518,1995,100
"complete",29867,1996-05-29,18510,"complete",1610,6,603,1996,100
"complete",29875,1997-06-11,18510,"complete",1530,4,760,1997,100
"complete",29879,1998-06-09,18510,"complete",1470,3,308,1998,100
"complete",29937,1999-06-18,18510,"complete",1600,4,641,1999,100
"complete",29945,2000-05-31,18510,"complete",1470,3,527,2000,100
"complete",29946,2001-06-07,18510,"complete",1470,3,539,2001,100
"complete",29886,2002-06-26,18510,"complete",1450,4,361,2002,100
"complete",24930,2003-06-04,18510,"complete",1670,5,555,2003,100
"complete",30264,2004-06-23,18510,"complete",1508,7,614,2004,100
"complete",37575,2005-09-19,19140,"complete",836.2,2,214,2005,148
"complete",37574,2007-07-31,19140,"complete",850.08,3,173,2007,132
"complete",37573,2009-09-11,19140,"complete",423.2,3,189,2009,92
"complete",37571,2011-06-22,19140,"complete",450.8,2,107,2011,92
"complete",37570,2013-07-16,19140,"complete",713.9,2,135,2013,121
"complete",37569,2014-07-03,19140,"complete",623.15,2,222,2014,121
"complete",37568,2015-07-08,19140,"complete",484,2,225,2015,121
"complete",37567,2016-07-12,19140,"complete",689.7,1,47,2016,121
"complete",37566,2017-06-29,19140,"complete",556.6,3,223,2017,121
"complete",38562,2018-06-19,19140,"complete",701.8,3,188,2018,121
"partial",36521,2009-10-07,19170,"partial_by_point",1250,14,566,2009,1300
"partial",36520,2010-10-12,19170,"partial_by_point",1250,15,393,2010,1200
"partial",36519,2011-10-10,19170,"partial_by_point",1250,18,635,2011,1200
"partial",36518,2012-07-23,19170,"partial_by_point",1250,18,340,2012,1200
"partial",36517,2013-09-18,19170,"partial_by_point",1250,18,395,2013,1200
"partial",36516,2014-07-16,19170,"partial_by_point",850,13,317,2014,1200
"partial",36515,2015-09-29,19170,"partial_by_point",1250,13,704,2015,1500
"partial",36514,2016-09-06,19170,"partial_by_point",1250,12,668,2016,1500
"partial",36513,2017-09-11,19170,"partial_by_point",1250,18,824,2017,1500
"partial",38650,2018-09-04,19170,"partial_by_point",1250,18,894,2018,1500
"partial",36042,2009-07-28,19757,"partial_by_point",937.5,16,94,2009,310
"partial",36041,2010-07-29,19757,"partial_by_point",937.5,17,185,2010,360
"partial",36040,2011-09-01,19757,"partial_by_point",937.5,17,373,2011,350
"partial",36039,2012-07-16,19757,"partial_by_point",937.5,16,208,2012,360
"partial",36038,2013-09-23,19757,"partial_by_point",937.5,20,590,2013,360
"partial",36037,2014-09-11,19757,"partial_by_point",937.5,19,650,2014,320
"partial",36036,2015-09-28,19757,"partial_by_point",937.5,20,448,2015,320
"partial",36035,2016-09-26,19757,"partial_by_point",650,15,181,2016,320
"partial",36034,2017-09-15,19757,"partial_by_point",937.5,21,678,2017,320
"partial",38642,2018-10-05,19757,"partial_by_point",875,17,409,2018,320
"complete",19461,2003-07-28,20104,"complete",200,1,68,2003,100
"complete",19493,2004-09-13,20104,"complete",130.5,1,54,2004,87
"complete",20777,2005-08-17,20104,"complete",184.3,1,98,2005,97
"complete",20776,2006-08-17,20104,"complete",196,1,91,2006,98
"complete",20775,2007-08-17,20104,"complete",176.4,1,74,2007,98
"complete",20243,2008-07-31,20104,"complete",180,1,87,2008,100
